Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
192.168.137.48-192.168.137.250-51800-1883-6,192.168.137.48,51800,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119947437,6488,5421,2419292.0,12.0,1448.0,0.0,372.88717632552425,386.00871829749553,4.0,0.0,0.0022136137244051,0.0768059766606393,20169.70150016628,99.28515604714424,10072.84489418884,21883.23421845188,1396998.0,0.0,119928414.0,18487.50023123176,33194.647262087594,1418538.0,0.0,119882306.0,22118.5066420664,36442.74142198484,1422054.0,0.0,0,0,0,0,207636,173516,54.0903595964289,45.19479645071533,0.0,1448.0,203.13215785054632,340.072214770641,115649.11125900896,0,2,0,6092,11908,0,0,0,0.0,203.1492148795029,372.887176325524,0.002213613724405,0,0,0,1209652,3243,20424,6488,2419292,5421,12,64240,1085,6482,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52094-1883-6,192.168.137.48,52094,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119947898,6253,4997,2780409.0,10.0,1448.0,0.0,444.6520070366219,448.0337320010247,4.0,0.0,0.0020012007204322,0.0748363413118512,23180.222799735933,93.7907223684737,10662.98319850655,20694.117567007263,1016874.0,0.0,119928449.0,19182.413467690323,31722.807622571407,1016874.0,0.0,118900035.0,23799.04623698958,32139.277791665303,590527.0,0.0,0,0,0,0,200112,159948,52.13096773067253,41.65975463780116,0.0,1448.0,247.1263887654416,400.4652780926119,160372.438957793,0,3,0,5757,11248,0,0,0,0.0,247.14835555555555,444.6520070366224,0.0020012007204322,0,0,0,2780419,6252,23393,6253,2780409,4997,10,64240,1831,6248,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52280-1883-6,192.168.137.48,52280,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119996898,7121,5838,2712284.0,10.0,1448.0,0.0,380.885268922904,385.7890730509265,4.0,0.0,0.0017129153819801,0.0692390797936142,22603.03428843636,107.99445832341432,9260.44898904151,23329.30470271906,1061718.0,0.0,119981638.0,16851.353651685422,34275.721348946965,1087224.0,0.0,118953819.0,20379.27342813093,35663.98532254399,1083086.0,0.0,0,0,0,0,227888,186836,59.34320068840446,48.65125763500986,0.0,1448.0,209.2819444444451,343.05780728389874,117688.65913843662,0,3,0,6735,12957,0,0,0,0.0,209.2980939887337,380.88526892290406,0.0017129153819801,0,0,0,1356147,3559,23028,3560,1356142,2919,5,64240,1155,7115,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52264-1883-6,192.168.137.48,52264,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119990211,6702,5519,2448286.0,10.0,1448.0,0.0,365.30677409728463,370.6454775526232,4.0,0.0,0.0018119224497191,0.0712110849903221,20404.131133663894,101.84997507838368,9819.166202946024,23507.4073882743,1069275.0,0.0,119983246.0,17905.274735114126,34934.97346887821,1091202.0,0.0,118947036.0,21556.1862993838,36101.90056915034,1091241.0,0.0,0,0,0,0,214480,176640,55.85455633543306,45.99541874295062,0.0,1448.0,200.31876943217136,329.21047179786115,108379.53474137034,0,3,0,6338,12219,0,0,0,0.0,200.3351607888061,365.3067740972844,0.0018119224497191,0,0,0,1224148,3350,20785,3351,1224143,2759,5,64240,514,6696,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52230-1883-6,192.168.137.48,52230,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119985012,6675,5327,2589846.0,10.0,1448.0,0.0,387.9919101123608,397.0736078354091,4.0,0.0,0.0018772292096865,0.0724824395166475,21584.82927851022,100.02916030878924,9997.917840179962,19468.60338978071,1009907.0,0.0,119985012.0,17977.976026370918,29572.949783023,1009907.0,0.0,118920877.0,22328.365940668424,30041.55222832672,747556.0,0.0,0,0,0,0,213616,170484,55.63194843035895,44.39721187843029,0.0,1448.0,215.7673914854631,353.32418265677364,124837.97805007712,0,3,0,6318,12000,0,0,0,0.0,215.7853691051492,387.9919101123596,0.0018772292096865,0,0,0,2589856,6673,21790,6675,2589846,5327,10,64240,501,6669,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52316-1883-6,192.168.137.48,52316,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119984929,7131,5737,2811007.0,10.0,1448.0,0.0,394.1953442714909,410.7035657478676,4.0,0.0,0.0017430712916158,0.0698456273572522,23428.084038787907,107.24680263802132,9325.011968601848,18058.17951559752,1009837.0,0.0,119984929.0,16828.18078541376,27781.668082328342,1009837.0,0.0,118920877.0,20732.370467224548,27950.1849316163,533450.0,0.0,0,0,0,0,228208,183604,59.43246422223578,47.814338415785535,0.0,1448.0,218.43321159375265,363.1212507271758,131857.04272966844,0,3,0,6594,12866,0,0,0,0.0,218.45018650917004,394.1953442714907,0.0017430712916158,0,0,0,2811017,7131,23647,7131,2811007,5737,10,64240,1738,7127,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51922-1883-6,192.168.137.48,51922,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119993052,6021,5079,2158346.0,12.0,1448.0,0.0,358.46968942036216,354.3385831583563,4.0,0.0,0.0023626698168931,0.0793480325666191,17987.358134702667,92.50535606011589,10811.158843139076,24637.979333622035,1082509.0,0.0,119993052.0,19932.40066445188,36618.44441379955,1102867.0,0.0,119922963.0,23616.18018905082,40121.91151240337,1112492.0,0.0,0,0,0,0,192692,162560,50.17790530071691,42.32745075939896,0.0,1448.0,194.4291505269792,316.2135276874039,99990.99509251252,0,2,0,5793,11099,0,0,0,0.0,194.44666666666663,358.46968942036204,0.002362669816893,0,0,0,719452,2007,18330,3010,1079173,2539,6,64240,701,6016,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51782-1883-6,192.168.137.48,51782,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119998283,7335,5853,2806787.0,12.0,1448.0,0.0,382.6567143830953,386.73601739583074,4.0,0.0,0.0020502306509482,0.0739189544739204,23390.32634325276,109.9015725083333,9099.740881170825,21950.608579814743,1060593.0,0.0,119998283.0,16361.914780474488,32481.377890195403,1088304.0,0.0,119926654.0,20493.276486671275,36561.91992847247,1082161.0,0.0,0,0,0,0,234740,187316,61.1258746093892,48.7756978989441,0.0,1448.0,212.8136325725981,345.4301832769087,119322.01151871872,0,2,0,6898,13187,0,0,0,0.0,212.8297694874128,382.6567143830948,0.0020502306509482,0,0,0,1403399,3668,23616,7335,2806787,5853,12,64240,1109,7331,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52136-1883-6,192.168.137.48,52136,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119990701,7172,5723,2952956.0,10.0,1448.0,0.0,411.7339654210815,418.5298956098321,4.0,0.0,0.0017473353136466,0.0699309674173453,24609.957066589686,107.46666110401338,9305.933069644783,19446.753784750286,1068372.0,0.0,119970221.0,16729.915074606084,29351.3755504186,1089559.0,0.0,118944699.0,20787.259524641777,30051.06866927175,1091959.0,0.0,0,0,0,0,229520,183168,59.77129844420194,47.69536265981144,0.0,1448.0,228.98309553349884,373.1776227749502,139261.53813996303,0,3,0,6694,12893,0,0,0,0.0,229.00085304381545,411.733965421082,0.0017473353136466,0,0,0,1476483,3586,25067,3586,1476478,2861,5,64240,1692,7168,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52240-1883-6,192.168.137.48,52240,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119987492,7112,5502,2676750.0,10.0,1448.0,0.0,376.37092238470245,397.9720388518302,4.0,0.0,0.0018175209014903,0.0713209622523783,22308.65863918549,105.12762446939053,9513.001823515417,21806.56785929432,1064964.0,0.0,119966839.0,16870.600337505246,32359.5085726572,1090049.0,0.0,118943694.0,21622.19487365933,34088.1117321596,1104339.0,0.0,0,0,0,0,227600,176096,59.27284487286392,45.85477959652661,0.0,1448.0,212.18866428854545,352.3151976456195,124125.99849207191,0,3,0,6602,12612,0,0,0,0.0,212.2054859679721,376.3709223847019,0.0018175209014903,0,0,0,1338380,3556,22726,3556,1338375,2751,5,64240,2542,7108,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52080-1883-6,192.168.137.48,52080,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119992967,7691,5987,3253935.0,10.0,1448.0,0.0,423.0834741906121,424.1865901371944,4.0,0.0,0.0016702856188408,0.0683724411022007,27117.79766225799,113.99001409807629,8773.339694377439,19167.41934122166,976809.0,0.0,119972460.0,15601.100130038963,29033.21760754872,995473.0,0.0,119931487.0,20035.33027063148,32625.553268834967,997979.0,0.0,0,0,0,0,246120,191604,64.09542319259428,49.89459090548199,0.0,1448.0,237.8788654141399,381.07902500495607,145221.2232987279,0,2,0,7033,13677,0,0,0,0.0,237.8962567626846,423.0834741906124,0.0016702856188408,0,0,0,3253945,7691,27134,0,0,0,0,64240,1447,7687,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51942-1883-6,192.168.137.48,51942,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119997682,6647,5220,2866161.0,12.0,1448.0,0.0,431.1961787272466,436.28503352961286,4.0,0.0,0.0022988505747126,0.0782697711672836,23885.23638314947,98.8935769609283,10112.732344513748,21617.777551496507,855188.0,0.0,119977156.0,18052.536262413483,32640.16943700297,877402.0,0.0,119935004.0,22980.45679248896,36549.74245838727,878210.0,0.0,0,0,0,0,212724,167072,55.392736669696674,43.500840291231626,0.0,1448.0,241.504297269969,390.4043081051276,152415.5237870434,0,2,0,6112,11866,0,0,0,0.0,241.52464818403976,431.19617872724535,0.0022988505747126,0,0,0,2866173,6646,23900,0,0,0,0,64240,759,6641,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52218-1883-6,192.168.137.48,52218,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119993626,6625,5220,2954918.0,10.0,1448.0,0.0,446.0253584905663,451.4579601865354,4.0,0.0,0.0019157088122605,0.0732211841685958,24625.70803552516,98.71357666948076,10131.174096589024,23021.97977045255,1040028.0,0.0,119971050.0,18111.571557971067,34048.3496213606,1058724.0,0.0,118949666.0,22791.6585552788,35719.653676967835,1064070.0,0.0,0,0,0,0,212016,167084,55.2112659717442,43.50231069773656,0.0,1448.0,249.44521357420285,403.7541848514072,163017.44178502428,0,3,0,5969,11843,0,0,0,0.0,249.46627268889827,446.025358490566,0.0019157088122605,0,0,0,1477464,3312,25081,3312,1477459,2610,5,64240,1948,6621,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52378-1883-6,192.168.137.48,52378,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119991742,7106,5678,2783321.0,10.0,1448.0,0.0,391.6860399662256,400.1583821827656,4.0,0.0,0.0017611835153222,0.070207408277212,23196.021272863927,106.54066510677043,9386.821716342049,25324.61517956112,1408785.0,0.0,119971055.0,16885.440534834604,36614.18439255662,1427068.0,0.0,118951414.0,20953.21719217893,39111.75105659021,1430489.0,0.0,0,0,0,0,227408,181716,59.22074204073144,47.319923066039,0.0,1448.0,217.70285490809647,356.1929011556557,126873.3828336827,0,3,0,6603,12782,0,0,0,0.0,217.71988423028785,391.68603996622574,0.0017611835153222,0,0,0,695832,1776,24149,1776,695830,1419,2,64240,2659,7101,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52328-1883-6,192.168.137.48,52328,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119990045,6641,5304,2750759.0,10.0,1448.0,0.0,414.2085529287755,412.1926292128937,4.0,0.0,0.0018853695324283,0.0726393480355095,22924.976817868515,99.5499251625416,10046.051992632232,22902.757028208427,1007764.0,0.0,119967462.0,18067.3888554217,33944.814463954775,1007764.0,0.0,118949666.0,22430.63662078056,35572.892008724106,952200.0,0.0,0,0,0,0,212528,169760,55.34625809999488,44.203667062546735,0.0,1448.0,230.2669512807635,369.8710749885921,136804.61211321675,0,3,0,6241,11943,0,0,0,0.0,230.2862285475094,414.20855292877576,0.0018853695324283,0,0,0,2750769,6641,23144,6641,2750759,5304,10,64240,1050,6637,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51898-1883-6,192.168.137.48,51898,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119999329,6453,5122,2513328.0,12.0,1448.0,0.0,389.48210134820926,394.8087939171245,4.0,0.0,0.0023428348301444,0.0790144897368142,20944.61711531737,96.4588726991965,10368.008380853687,23200.018601937216,1073253.0,0.0,119978679.0,18595.5795102294,34462.70589711546,1101113.0,0.0,119934013.0,23420.037687951568,38623.26518240953,1110310.0,0.0,0,0,0,0,206516,163912,53.775300693556375,42.68357200564013,0.0,1448.0,217.1164478230824,352.57862723451774,124311.688382577,0,2,0,6121,11574,0,0,0,0.0,217.1352051835853,389.4821013482101,0.0023428348301444,0,0,0,1256670,3226,21152,6453,2513328,5122,12,64240,501,6447,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52092-1883-6,192.168.137.48,52092,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119994836,6596,5299,2632496.0,10.0,1448.0,0.0,399.10491206791954,412.8106166466672,4.0,0.0,0.0018871485185884,0.0726735936279415,21938.49408652885,99.12926586274097,10088.686396502442,23684.72826619841,1059933.0,0.0,119987913.0,18193.769977255568,34937.25844183125,1085013.0,0.0,118947036.0,22451.309173272977,36419.46700052255,1081977.0,0.0,0,0,0,0,211088,169612,54.96903216735093,44.16023369539002,0.0,1448.0,221.2933759246801,365.8334877253888,133834.1407413222,0,3,0,6171,11893,0,0,0,0.0,221.31197982345523,399.10491206792,0.0018871485185884,0,0,0,1316253,3297,22349,3298,1316248,2649,5,64240,701,6591,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51742-1883-6,192.168.137.48,51742,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119998915,7174,5824,2641216.0,12.0,1448.0,0.0,368.1650404237523,385.2389700854706,4.0,0.0,0.0020604395604395,0.0741026513761221,22010.43234432578,108.31764603871628,9232.81641917365,18527.97186543752,925299.0,0.0,119998915.0,16729.250662205515,28457.745815116195,946055.0,0.0,119753756.0,20565.645886999868,31391.47547634937,945307.0,0.0,0,0,0,0,229588,186388,59.783873879193,48.53377215952328,0.0,1448.0,203.187014385722,339.74076768420383,115423.78922665217,0,2,0,6752,12997,0,0,0,0.0,203.20264656100937,368.1650404237524,0.0020604395604395,0,0,0,2641228,7172,22021,0,0,0,0,64240,689,7167,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51986-1883-6,192.168.137.48,51986,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119995136,6381,5293,2429756.0,10.0,1448.0,0.0,380.77981507600754,384.8263264266111,4.0,0.0,0.0018892877385225,0.072714752343352,20248.870754227904,97.28727671094934,10279.716953653768,18491.97113812002,640225.0,0.0,119994622.0,18807.934482758577,29036.4635007591,660485.0,0.0,119931631.0,22662.81764928189,32084.58323975377,661124.0,0.0,0,0,0,0,204200,169420,53.17715544736747,44.11012126358188,0.0,1448.0,208.11700214132736,341.8636199406825,116870.73463894744,0,2,0,6064,11673,0,0,0,0.0,208.1348295357204,380.7798150760069,0.0018892877385225,0,0,0,2429766,6382,20258,0,0,0,0,64240,1319,6378,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52000-1883-6,192.168.137.48,52000,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119990560,7647,6104,2930253.0,10.0,1448.0,0.0,383.1898783836809,391.0183897888923,4.0,0.0,0.0016382699868938,0.0677142763242062,24420.77943464886,114.60068192031106,8726.586181818202,21658.07325102216,1218790.0,0.0,119990560.0,15693.246141773488,32200.95347330208,1240365.0,0.0,119749299.0,19621.382762575733,35949.16605443242,1249007.0,0.0,0,0,0,0,244712,195336,63.73001342772298,50.87066849258808,0.0,1448.0,213.0790430482844,348.2300705409551,121264.1820289586,0,2,0,7105,13750,0,0,0,0.0,213.09453857901244,383.1898783836799,0.0016382699868938,0,0,0,976754,2548,24916,3823,1465126,3052,5,64240,3743,7642,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51946-1883-6,192.168.137.48,51946,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119995466,6795,5449,2742913.0,10.0,1448.0,0.0,403.6663723325963,405.9575716685263,4.0,0.0,0.0018351991191044,0.071666813520675,22858.555339082563,102.03718863844406,9801.148901413022,20221.711691160937,1147625.0,0.0,119995466.0,17661.97615543122,30775.386296782715,1169705.0,0.0,119924145.0,22012.50825991186,34272.28854991477,1168344.0,0.0,0,0,0,0,217448,174388,56.62713956208979,45.41004907635427,0.0,1448.0,224.0035116374032,362.8964295673052,131693.81859269808,0,2,0,6372,12243,0,0,0,0.0,224.0218065991506,403.6663723325975,0.0018351991191044,0,0,0,1371461,3397,23094,6795,2742913,5449,10,64240,1622,6790,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52312-1883-6,192.168.137.48,52312,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119985015,6554,5319,2588024.0,10.0,1448.0,0.0,394.87702166615736,407.7195966304465,4.0,0.0,0.0018800526414739,0.0725369010026451,21569.64350923321,98.95402355035752,10106.55449797846,21048.774079694045,1009905.0,0.0,119985015.0,18309.936670227387,31948.653048704284,1009905.0,0.0,118763641.0,22332.388303873693,32386.40370062706,762908.0,0.0,0,0,0,0,209744,170240,54.62348777470253,44.33053577565499,0.0,1448.0,217.95805962607324,360.9891341620203,130313.1549830451,0,3,0,6184,11871,0,0,0,0.0,217.9764170807715,394.8770216661581,0.0018800526414739,0,0,0,2588034,6553,21772,6554,2588024,5319,10,64240,771,6549,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51962-1883-6,192.168.137.48,51962,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119995009,6525,5123,3050013.0,10.0,1448.0,0.0,467.43494252873495,455.8126093367041,4.0,0.0,0.0019519812609798,0.0739107815472959,25417.915506802456,97.0707039990305,10302.653816433409,20778.661539080767,1069717.0,0.0,119995009.0,18392.858522378905,31596.28227395675,1091204.0,0.0,119922192.0,23413.157360406152,35392.64478191881,1091141.0,0.0,0,0,0,0,208808,163956,54.37726164094042,42.69344235809008,0.0,1448.0,261.82702377886307,412.56076542659525,170206.38516937816,0,2,0,5939,11647,0,0,0,0.0,261.84950206043953,467.4349425287356,0.0019519812609798,0,0,0,1525011,3262,25663,6525,3050013,5123,10,64240,759,6521,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52028-1883-6,192.168.137.48,52028,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119991857,7740,6101,3205618.0,10.0,1448.0,0.0,414.1625322997418,433.30846585787145,4.0,0.0,0.0016390755613833,0.0677309155800305,26715.37952779579,115.34949409108654,8669.931864161857,16023.379365178243,835475.0,0.0,119991857.0,15504.827109445689,25251.122808696124,857234.0,0.0,119750549.0,19631.237540983595,28453.361530812974,861021.0,0.0,0,0,0,0,247688,195252,64.50437715952675,50.84511693155978,0.0,1448.0,231.58705389394464,383.7526829073828,147266.1216386143,0,2,0,6999,13840,0,0,0,0.0,231.6037858536233,414.1625322997416,0.0016390755613833,0,0,0,3205628,7741,26727,0,0,0,0,64240,3463,7737,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51868-1883-6,192.168.137.48,51868,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119999942,6747,5468,2588943.0,12.0,1448.0,0.0,383.7176522899063,398.3260554822851,4.0,0.0,0.0021945866861741,0.0764753851658554,21574.635427740457,101.791715865996,9824.786474537445,18866.380458488795,787343.0,0.0,119979288.0,17785.248739994156,29393.42557899629,807705.0,0.0,119934009.0,21937.81031644413,32751.825595213777,808193.0,0.0,0,0,0,0,215924,175032,56.2250271754298,45.5666886905662,0.0,1448.0,211.9314833005893,352.1859749068991,124034.96092112295,0,2,0,6324,12214,0,0,0,0.0,211.94883340155548,383.71765228990665,0.0021945866861741,0,0,0,2588955,6745,21589,0,0,0,0,64240,1680,6740,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51944-1883-6,192.168.137.48,51944,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119955269,6550,5334,2582138.0,10.0,1448.0,0.0,394.2195419847317,401.9408385193815,4.0,0.0,0.0018747656542932,0.0724348862095776,21525.9239675416,99.07026259930277,10094.695699739152,21660.76480940991,1349535.0,0.0,119935409.0,18313.545426782814,32529.613478544303,1382876.0,0.0,119892618.0,22481.27095443471,35943.388838073435,1370117.0,0.0,0,0,0,0,209608,170720,54.60368731280991,44.466575286492834,0.0,1448.0,217.2610854017684,357.0422128752048,127479.14177482307,0,2,0,6209,11883,0,0,0,0.0,217.27936721642544,394.2195419847328,0.0018747656542932,0,0,0,1291074,3275,21791,6550,2582138,5334,10,64240,501,6547,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51932-1883-6,192.168.137.48,51932,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119997106,6979,5738,2481640.0,12.0,1448.0,0.0,355.5867602808418,360.4682784878895,4.0,0.0,0.0020913210177762,0.0746555674227815,20680.93208847887,105.97755582538798,9436.702264863152,19284.71862613625,831435.0,0.0,119997106.0,17196.48982516481,29672.04039254099,853002.0,0.0,119934013.0,20905.35349485787,32862.13333355597,853289.0,0.0,0,0,0,0,223348,183648,58.15973595229872,47.81781987308927,0.0,1448.0,195.1291083503688,320.3288755387189,102610.58850390006,0,2,0,6615,12716,0,0,0,0.0,195.14445230793427,355.5867602808425,0.0020913210177762,0,0,0,2481652,6978,20690,0,0,0,0,64240,4233,6973,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52294-1883-6,192.168.137.48,52294,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119986858,7162,5696,2927325.0,10.0,1448.0,0.0,408.7301033230938,417.308615821946,4.0,0.0,0.001755617977528,0.0700964390492073,24397.130225711888,107.16173599612053,9332.414871276336,23595.514329463665,1275651.0,0.0,119986858.0,16755.600893729916,34547.932964930755,1308987.0,0.0,118943694.0,20885.63546971031,36108.78949173872,1302817.0,0.0,0,0,0,0,229200,182292,59.68987036896991,47.4718656271506,0.0,1448.0,227.64872851699167,371.7702975886224,138213.15416913285,0,3,0,6631,12856,0,0,0,0.0,227.66643334888784,408.7301033230941,0.001755617977528,0,0,0,975778,2387,25130,2387,975775,1898,3,64240,3230,7157,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52330-1883-6,192.168.137.48,52330,192.168.137.250,1883,6,29/08/2023 02:19:18 PM,119984501,6666,5321,2865818.0,10.0,1448.0,0.0,429.9156915691575,435.3138038470115,4.0,0.0,0.0018793459875963,0.0725232741228427,23884.98494484717,99.90457017444278,10010.387201735324,19845.271936802503,1009146.0,0.0,119984501.0,18002.17569392349,30229.5733938873,1009146.0,0.0,118933261.0,22355.87612781961,30692.14198064237,730900.0,0.0,0,0,0,0,213328,170304,55.55717567221453,44.347394502228255,0.0,1448.0,239.05805805805747,388.5795382264596,150994.05752828857,0,3,0,6072,11985,0,0,0,0.0,239.07800116793192,429.9156915691569,0.0018793459875963,0,0,0,2865828,6665,24106,6666,2865818,5321,10,64240,1307,6661,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
